"CÓDIGO ÓRGÃO SUPERIOR";"NOME ÓRGÃO SUPERIOR";"CÓDIGO ÓRGÃO";"NOME ÓRGÃO";"CÓDIGO UNIDADE GESTORA";"NOME UNIDADE GESTORA";"CATEGORIA ECONÔMICA";"ORIGEM RECEITA";"ESPÉCIE RECEITA";"DETALHAMENTO";"VALOR PREVISTO ATUALIZADO";"VALOR LANÇADO";"VALOR REALIZADO";"PERCENTUAL REALIZADO";"DATA LANÇAMENTO";"ANO EXERCÍCIO"
"22000";"Ministério da Agricultura, Pecuária e Abastec";"22211";"Companhia Nacional de Abastecimento";"135100";"COMPANHIA NACIONAL DE ABASTECIMENTO";"Receitas Correntes";"Outras Receitas Correntes";"Indenizações, restituições e ressarcimentos";"OUTRAS RESTITUICOES-PRINCIPAL";"0,00";"0,00";"50318,83";"0,00";"29/05/2020";"2020"
"22000";"Ministério da Agricultura, Pecuária e Abastec";"22211";"Companhia Nacional de Abastecimento";"135100";"COMPANHIA NACIONAL DE ABASTECIMENTO";"Receitas Correntes";"Outras Receitas Correntes";"Indenizações, restituições e ressarcimentos";"OUTRAS RESTITUICOES-PRINCIPAL";"0,00";"0,00";"256,85";"0,00";"06/08/2020";"2020"
"22000";"Ministério da Agricultura, Pecuária e Abastec";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"135037";"EMBRAPA-SETORIAL";"Receitas Correntes";"Receita de Serviços";"Serviços Administrativos e Comerciais Gerais";"SERV.DE REGIST.,CERTIF.E FISCALIZ.-PRINCIPAL";"0,00";"0,00";"4609,78";"0,00";"11/09/2020";"2020"
"22000";"Ministério da Agricultura, Pecuária e Abastec";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"135037";"EMBRAPA-SETORIAL";"Receitas Correntes";"Outras Receitas Correntes";"Indenizações, restituições e ressarcimentos";"OUTRAS RESTITUICOES-PRINCIPAL";"0,00";"0,00";"125,83";"0,00";"05/05/2020";"2020"
"22000";"Ministério da Agricultura, Pecuária e Abastec";"22211";"Companhia Nacional de Abastecimento";"135100";"COMPANHIA NACIONAL DE ABASTECIMENTO";"Receitas Correntes";"Outras Receitas Correntes";"Indenizações, restituições e ressarcimentos";"OUTRAS RESTITUICOES-PRINCIPAL";"0,00";"0,00";"-283,72";"0,00";"01/09/2020";"2020"
"22000";"Ministério da Agricultura, Pecuária e Abastec";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"135037";"EMBRAPA-SETORIAL";"Receitas Correntes";"Receita de Serviços";"Serviços Administrativos e Comerciais Gerais";"SERV.DE REGIST.,CERTIF.E FISCALIZ.-PRINCIPAL";"0,00";"0,00";"35606,08";"0,00";"15/07/2020";"2020"
"22000";"Ministério da Agricultura, Pecuária e Abastec";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"135037";"EMBRAPA-SETORIAL";"Receitas Correntes";"Outras Receitas Correntes";"Indenizações, restituições e ressarcimentos";"OUTRAS RESTITUICOES-PRINCIPAL";"0,00";"0,00";"4,36";"0,00";"13/04/2020";"2020"
"22000";"Ministério da Agricultura, Pecuária e Abastec";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"135037";"EMBRAPA-SETORIAL";"Receitas Correntes";"Receita de Serviços";"Serviços Administrativos e Comerciais Gerais";"SERV.DE REGIST.,CERTIF.E FISCALIZ.-PRINCIPAL";"0,00";"0,00";"28895,10";"0,00";"16/07/2020";"2020"
"22000";"Ministério da Agricultura, Pecuária e Abastec";"22211";"Companhia Nacional de Abastecimento";"135100";"COMPANHIA NACIONAL DE ABASTECIMENTO";"Receitas Correntes";"Outras Receitas Correntes";"Indenizações, restituições e ressarcimentos";"OUTRAS RESTITUICOES-PRINCIPAL";"0,00";"0,00";"50,97";"0,00";"04/06/2020";"2020"
"22000";"Ministério da Agricultura, Pecuária e Abastec";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"135037";"EMBRAPA-SETORIAL";"Receitas Correntes";"Receita de Serviços";"Serviços Administrativos e Comerciais Gerais";"SERV.DE REGIST.,CERTIF.E FISCALIZ.-PRINCIPAL";"0,00";"0,00";"20412,78";"0,00";"24/04/2020";"2020"
"22000";"Ministério da Agricultura, Pecuária e Abastec";"22201";"Instituto Nacional de Colonização e Reforma Agrária";"373001";"DPTO. DE ADMINISTRACAO FINANCEIRA-DAF - INCRA";"Receitas Correntes";"Outras Receitas Correntes";"Indenizações, restituições e ressarcimentos";"OUTRAS RESTITUICOES-PRINCIPAL";"0,00";"0,00";"113,20";"0,00";"02/06/2020";"2020"
"22000";"Ministério da Agricultura, Pecuária e Abastec";"22211";"Companhia Nacional de Abastecimento";"135100";"COMPANHIA NACIONAL DE ABASTECIMENTO";"Receitas Correntes";"Outras Receitas Correntes";"Indenizações, restituições e ressarcimentos";"OUTRAS RESTITUICOES-PRINCIPAL";"0,00";"0,00";"722,67";"0,00";"20/03/2020";"2020"
"22000";"Ministério da Agricultura, Pecuária e Abastec";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"135037";"EMBRAPA-SETORIAL";"Receitas Correntes";"Receita de Serviços";"Serviços Administrativos e Comerciais Gerais";"SERV.DE REGIST.,CERTIF.E FISCALIZ.-PRINCIPAL";"0,00";"0,00";"196966,08";"0,00";"19/08/2020";"2020"
"22000";"Ministério da Agricultura, Pecuária e Abastec";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"135037";"EMBRAPA-SETORIAL";"Receitas Correntes";"Receita de Serviços";"Serviços Administrativos e Comerciais Gerais";"SERV.DE REGIST.,CERTIF.E FISCALIZ.-PRINCIPAL";"0,00";"0,00";"267013,85";"0,00";"28/02/2020";"2020"
"22000";"Ministério da Agricultura, Pecuária e Abastec";"22211";"Companhia Nacional de Abastecimento";"135100";"COMPANHIA NACIONAL DE ABASTECIMENTO";"Receitas Correntes";"Outras Receitas Correntes";"Indenizações, restituições e ressarcimentos";"OUTRAS RESTITUICOES-PRINCIPAL";"0,00";"0,00";"7623,83";"0,00";"26/02/2020";"2020"
"22000";"Ministério da Agricultura, Pecuária e Abastec";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"135037";"EMBRAPA-SETORIAL";"Receitas Correntes";"Outras Receitas Correntes";"Indenizações, restituições e ressarcimentos";"OUTRAS RESTITUICOES-PRINCIPAL";"0,00";"0,00";"75,05";"0,00";"08/06/2020";"2020"
"22000";"Ministério da Agricultura, Pecuária e Abastec";"22211";"Companhia Nacional de Abastecimento";"135100";"COMPANHIA NACIONAL DE ABASTECIMENTO";"Receitas Correntes";"Outras Receitas Correntes";"Indenizações, restituições e ressarcimentos";"OUTRAS RESTITUICOES-PRINCIPAL";"0,00";"0,00";"-12891,34";"0,00";"15/01/2020";"2020"
"22000";"Ministério da Agricultura, Pecuária e Abastec";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"135037";"EMBRAPA-SETORIAL";"Receitas Correntes";"Receita de Serviços";"Serviços Administrativos e Comerciais Gerais";"SERV.DE REGIST.,CERTIF.E FISCALIZ.-PRINCIPAL";"0,00";"0,00";"124424,97";"0,00";"17/07/2020";"2020"
"22000";"Ministério da Agricultura, Pecuária e Abastec";"22211";"Companhia Nacional de Abastecimento";"135100";"COMPANHIA NACIONAL DE ABASTECIMENTO";"Receitas Correntes";"Outras Receitas Correntes";"Indenizações, restituições e ressarcimentos";"OUTRAS RESTITUICOES-PRINCIPAL";"0,00";"0,00";"316,89";"0,00";"22/01/2020";"2020"
"22000";"Ministério da Agricultura, Pecuária e Abastec";"22211";"Companhia Nacional de Abastecimento";"135100";"COMPANHIA NACIONAL DE ABASTECIMENTO";"Receitas Correntes";"Outras Receitas Correntes";"Indenizações, restituições e ressarcimentos";"OUTRAS RESTITUICOES-PRINCIPAL";"0,00";"0,00";"1005,95";"0,00";"24/03/2020";"2020"
"22000";"Ministério da Agricultura, Pecuária e Abastec";"22211";"Companhia Nacional de Abastecimento";"135100";"COMPANHIA NACIONAL DE ABASTECIMENTO";"Receitas Correntes";"Outras Receitas Correntes";"Indenizações, restituições e ressarcimentos";"OUTRAS RESTITUICOES-PRINCIPAL";"0,00";"0,00";"325,79";"0,00";"16/03/2020";"2020"
"22000";"Ministério da Agricultura, Pecuária e Abastec";"22211";"Companhia Nacional de Abastecimento";"135100";"COMPANHIA NACIONAL DE ABASTECIMENTO";"Receitas Correntes";"Outras Receitas Correntes";"Indenizações, restituições e ressarcimentos";"OUTRAS RESTITUICOES-PRINCIPAL";"0,00";"0,00";"105,72";"0,00";"18/06/2020";"2020"
"22000";"Ministério da Agricultura, Pecuária e Abastec";"22211";"Companhia Nacional de Abastecimento";"135100";"COMPANHIA NACIONAL DE ABASTECIMENTO";"Receitas Correntes";"Outras Receitas Correntes";"Indenizações, restituições e ressarcimentos";"OUTRAS RESTITUICOES-PRINCIPAL";"0,00";"0,00";"7446,54";"0,00";"28/01/2020";"2020"
"22000";"Ministério da Agricultura, Pecuária e Abastec";"22211";"Companhia Nacional de Abastecimento";"135100";"COMPANHIA NACIONAL DE ABASTECIMENTO";"Receitas Correntes";"Outras Receitas Correntes";"Indenizações, restituições e ressarcimentos";"OUTRAS RESTITUICOES-PRINCIPAL";"0,00";"0,00";"181,38";"0,00";"25/05/2020";"2020"
"22000";"Ministério da Agricultura, Pecuária e Abastec";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"135037";"EMBRAPA-SETORIAL";"Receitas Correntes";"Receita de Serviços";"Serviços Administrativos e Comerciais Gerais";"SERV.DE REGIST.,CERTIF.E FISCALIZ.-PRINCIPAL";"0,00";"0,00";"1339,09";"0,00";"26/05/2020";"2020"
"22000";"Ministério da Agricultura, Pecuária e Abastec";"22201";"Instituto Nacional de Colonização e Reforma Agrária";"373001";"DPTO. DE ADMINISTRACAO FINANCEIRA-DAF - INCRA";"Receitas Correntes";"Outras Receitas Correntes";"Indenizações, restituições e ressarcimentos";"OUTRAS RESTITUICOES-PRINCIPAL";"0,00";"0,00";"789,89";"0,00";"15/05/2020";"2020"
"22000";"Ministério da Agricultura, Pecuária e Abastec";"22211";"Companhia Nacional de Abastecimento";"135100";"COMPANHIA NACIONAL DE ABASTECIMENTO";"Receitas Correntes";"Outras Receitas Correntes";"Indenizações, restituições e ressarcimentos";"OUTRAS RESTITUICOES-PRINCIPAL";"83636907,00";"0,00";"3933,96";"0,00";"20/01/2020";"2020"
"22000";"Ministério da Agricultura, Pecuária e Abastec";"22211";"Companhia Nacional de Abastecimento";"135100";"COMPANHIA NACIONAL DE ABASTECIMENTO";"Receitas Correntes";"Outras Receitas Correntes";"Indenizações, restituições e ressarcimentos";"OUTRAS RESTITUICOES-PRINCIPAL";"0,00";"0,00";"184,55";"0,00";"27/07/2020";"2020"
"22000";"Ministério da Agricultura, Pecuária e Abastec";"22211";"Companhia Nacional de Abastecimento";"135100";"COMPANHIA NACIONAL DE ABASTECIMENTO";"Receitas Correntes";"Outras Receitas Correntes";"Indenizações, restituições e ressarcimentos";"OUTRAS RESTITUICOES-PRINCIPAL";"0,00";"0,00";"-4,86";"0,00";"04/05/2020";"2020"
"22000";"Ministério da Agricultura, Pecuária e Abastec";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"135037";"EMBRAPA-SETORIAL";"Receitas Correntes";"Receita de Serviços";"Serviços Administrativos e Comerciais Gerais";"SERV.DE REGIST.,CERTIF.E FISCALIZ.-PRINCIPAL";"0,00";"0,00";"12100,00";"0,00";"06/04/2020";"2020"
"22000";"Ministério da Agricultura, Pecuária e Abastec";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"135037";"EMBRAPA-SETORIAL";"Receitas Correntes";"Receita de Serviços";"Serviços Administrativos e Comerciais Gerais";"SERV.DE REGIST.,CERTIF.E FISCALIZ.-PRINCIPAL";"0,00";"0,00";"62898,60";"0,00";"14/04/2020";"2020"
"22000";"Ministério da Agricultura, Pecuária e Abastec";"22211";"Companhia Nacional de Abastecimento";"135100";"COMPANHIA NACIONAL DE ABASTECIMENTO";"Receitas Correntes";"Outras Receitas Correntes";"Indenizações, restituições e ressarcimentos";"OUTRAS RESTITUICOES-PRINCIPAL";"0,00";"0,00";"2815,89";"0,00";"07/08/2020";"2020"
"22000";"Ministério da Agricultura, Pecuária e Abastec";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"135037";"EMBRAPA-SETORIAL";"Receitas Correntes";"Receita de Serviços";"Serviços Administrativos e Comerciais Gerais";"SERV.DE REGIST.,CERTIF.E FISCALIZ.-PRINCIPAL";"0,00";"0,00";"37699,66";"0,00";"14/02/2020";"2020"
"22000";"Ministério da Agricultura, Pecuária e Abastec";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"135037";"EMBRAPA-SETORIAL";"Receitas Correntes";"Receita de Serviços";"Serviços Administrativos e Comerciais Gerais";"SERV.DE REGIST.,CERTIF.E FISCALIZ.-MUL.JUR.";"0,00";"0,00";"5715,77";"0,00";"23/06/2020";"2020"
"22000";"Ministério da Agricultura, Pecuária e Abastec";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"135037";"EMBRAPA-SETORIAL";"Receitas Correntes";"Receita de Serviços";"Serviços Administrativos e Comerciais Gerais";"SERV.DE REGIST.,CERTIF.E FISCALIZ.-MUL.JUR.";"0,00";"0,00";"4208,05";"0,00";"16/04/2020";"2020"
"22000";"Ministério da Agricultura, Pecuária e Abastec";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"135037";"EMBRAPA-SETORIAL";"Receitas Correntes";"Receita de Serviços";"Serviços Administrativos e Comerciais Gerais";"SERV.DE REGIST.,CERTIF.E FISCALIZ.-MUL.JUR.";"0,00";"0,00";"929,27";"0,00";"27/04/2020";"2020"
"22000";"Ministério da Agricultura, Pecuária e Abastec";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"135037";"EMBRAPA-SETORIAL";"Receitas Correntes";"Receita de Serviços";"Serviços Administrativos e Comerciais Gerais";"SERV.DE REGIST.,CERTIF.E FISCALIZ.-MUL.JUR.";"0,00";"0,00";"1992,81";"0,00";"05/02/2020";"2020"
"22000";"Ministério da Agricultura, Pecuária e Abastec";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"135037";"EMBRAPA-SETORIAL";"Receitas Correntes";"Receita de Serviços";"Serviços Administrativos e Comerciais Gerais";"SERV.DE REGIST.,CERTIF.E FISCALIZ.-MUL.JUR.";"0,00";"0,00";"5220,71";"0,00";"09/06/2020";"2020"
"22000";"Ministério da Agricultura, Pecuária e Abastec";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"135037";"EMBRAPA-SETORIAL";"Receitas Correntes";"Receita de Serviços";"Serviços Administrativos e Comerciais Gerais";"SERV.DE REGIST.,CERTIF.E FISCALIZ.-MUL.JUR.";"0,00";"0,00";"3554,95";"0,00";"01/06/2020";"2020"
"22000";"Ministério da Agricultura, Pecuária e Abastec";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"135037";"EMBRAPA-SETORIAL";"Receitas Correntes";"Receita de Serviços";"Serviços Administrativos e Comerciais Gerais";"SERV.DE REGIST.,CERTIF.E FISCALIZ.-MUL.JUR.";"0,00";"0,00";"982,12";"0,00";"11/05/2020";"2020"
"22000";"Ministério da Agricultura, Pecuária e Abastec";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"135037";"EMBRAPA-SETORIAL";"Receitas Correntes";"Receita de Serviços";"Serviços Administrativos e Comerciais Gerais";"SERV.DE REGIST.,CERTIF.E FISCALIZ.-MUL.JUR.";"0,00";"0,00";"556,48";"0,00";"03/07/2020";"2020"
"22000";"Ministério da Agricultura, Pecuária e Abastec";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"135037";"EMBRAPA-SETORIAL";"Receitas Correntes";"Receita de Serviços";"Serviços Administrativos e Comerciais Gerais";"SERV.DE REGIST.,CERTIF.E FISCALIZ.-MUL.JUR.";"0,00";"0,00";"3403,35";"0,00";"08/01/2020";"2020"
"22000";"Ministério da Agricultura, Pecuária e Abastec";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"135037";"EMBRAPA-SETORIAL";"Receitas Correntes";"Receita de Serviços";"Serviços Administrativos e Comerciais Gerais";"SERV.DE REGIST.,CERTIF.E FISCALIZ.-MUL.JUR.";"0,00";"0,00";"1132,05";"0,00";"29/04/2020";"2020"
"22000";"Ministério da Agricultura, Pecuária e Abastec";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"135037";"EMBRAPA-SETORIAL";"Receitas Correntes";"Receita de Serviços";"Serviços Administrativos e Comerciais Gerais";"SERV.DE REGIST.,CERTIF.E FISCALIZ.-MUL.JUR.";"0,00";"0,00";"2078,05";"0,00";"28/05/2020";"2020"
"22000";"Ministério da Agricultura, Pecuária e Abastec";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"135037";"EMBRAPA-SETORIAL";"Receitas Correntes";"Receita de Serviços";"Serviços Administrativos e Comerciais Gerais";"SERV.DE REGIST.,CERTIF.E FISCALIZ.-MUL.JUR.";"0,00";"0,00";"4993,34";"0,00";"08/06/2020";"2020"
"22000";"Ministério da Agricultura, Pecuária e Abastec";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"135037";"EMBRAPA-SETORIAL";"Receitas Correntes";"Receita de Serviços";"Serviços Administrativos e Comerciais Gerais";"SERV.DE REGIST.,CERTIF.E FISCALIZ.-MUL.JUR.";"0,00";"0,00";"744,61";"0,00";"29/05/2020";"2020"
"22000";"Ministério da Agricultura, Pecuária e Abastec";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"135037";"EMBRAPA-SETORIAL";"Receitas Correntes";"Receita de Serviços";"Serviços Administrativos e Comerciais Gerais";"SERV.DE REGIST.,CERTIF.E FISCALIZ.-MUL.JUR.";"0,00";"0,00";"649,06";"0,00";"04/09/2020";"2020"
"22000";"Ministério da Agricultura, Pecuária e Abastec";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"135037";"EMBRAPA-SETORIAL";"Receitas Correntes";"Receita de Serviços";"Serviços Administrativos e Comerciais Gerais";"SERV.DE REGIST.,CERTIF.E FISCALIZ.-MUL.JUR.";"0,00";"0,00";"3762,71";"0,00";"26/02/2020";"2020"
"22000";"Ministério da Agricultura, Pecuária e Abastec";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"135037";"EMBRAPA-SETORIAL";"Receitas Correntes";"Receita de Serviços";"Serviços Administrativos e Comerciais Gerais";"SERV.DE REGIST.,CERTIF.E FISCALIZ.-MUL.JUR.";"0,00";"0,00";"14070,04";"0,00";"15/06/2020";"2020"
"22000";"Ministério da Agricultura, Pecuária e Abastec";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"135037";"EMBRAPA-SETORIAL";"Receitas Correntes";"Receita de Serviços";"Serviços Administrativos e Comerciais Gerais";"SERV.DE REGIST.,CERTIF.E FISCALIZ.-MUL.JUR.";"0,00";"0,00";"131,61";"0,00";"14/04/2020";"2020"
"22000";"Ministério da Agricultura, Pecuária e Abastec";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"135037";"EMBRAPA-SETORIAL";"Receitas Correntes";"Receita de Serviços";"Serviços Administrativos e Comerciais Gerais";"SERV.DE REGIST.,CERTIF.E FISCALIZ.-MUL.JUR.";"0,00";"0,00";"3670,44";"0,00";"15/04/2020";"2020"
"22000";"Ministério da Agricultura, Pecuária e Abastec";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"135037";"EMBRAPA-SETORIAL";"Receitas Correntes";"Receita de Serviços";"Serviços Administrativos e Comerciais Gerais";"SERV.DE REGIST.,CERTIF.E FISCALIZ.-MUL.JUR.";"0,00";"0,00";"628,46";"0,00";"25/05/2020";"2020"
"22000";"Ministério da Agricultura, Pecuária e Abastec";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"135037";"EMBRAPA-SETORIAL";"Receitas Correntes";"Receita de Serviços";"Serviços Administrativos e Comerciais Gerais";"SERV.DE REGIST.,CERTIF.E FISCALIZ.-MUL.JUR.";"0,00";"0,00";"3761,71";"0,00";"20/03/2020";"2020"
"22000";"Ministério da Agricultura, Pecuária e Abastec";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"135037";"EMBRAPA-SETORIAL";"Receitas Correntes";"Receita de Serviços";"Serviços Administrativos e Comerciais Gerais";"SERV.DE REGIST.,CERTIF.E FISCALIZ.-MUL.JUR.";"0,00";"0,00";"3262,58";"0,00";"24/06/2020";"2020"
"22000";"Ministério da Agricultura, Pecuária e Abastec";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"135037";"EMBRAPA-SETORIAL";"Receitas Correntes";"Receita de Serviços";"Serviços Administrativos e Comerciais Gerais";"SERV.DE REGIST.,CERTIF.E FISCALIZ.-MUL.JUR.";"0,00";"0,00";"1759,98";"0,00";"25/03/2020";"2020"
"22000";"Ministério da Agricultura, Pecuária e Abastec";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"135037";"EMBRAPA-SETORIAL";"Receitas Correntes";"Receita de Serviços";"Serviços Administrativos e Comerciais Gerais";"SERV.DE REGIST.,CERTIF.E FISCALIZ.-MUL.JUR.";"0,00";"0,00";"4614,50";"0,00";"15/09/2020";"2020"
"22000";"Ministério da Agricultura, Pecuária e Abastec";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"135037";"EMBRAPA-SETORIAL";"Receitas Correntes";"Receita de Serviços";"Serviços Administrativos e Comerciais Gerais";"SERV.DE REGIST.,CERTIF.E FISCALIZ.-MUL.JUR.";"0,00";"0,00";"2058,29";"0,00";"18/06/2020";"2020"
"22000";"Ministério da Agricultura, Pecuária e Abastec";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"135037";"EMBRAPA-SETORIAL";"Receitas Correntes";"Receita de Serviços";"Serviços Administrativos e Comerciais Gerais";"SERV.DE REGIST.,CERTIF.E FISCALIZ.-MUL.JUR.";"0,00";"0,00";"0,00";"0,00";"11/08/2020";"2020"
"22000";"Ministério da Agricultura, Pecuária e Abastec";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"135037";"EMBRAPA-SETORIAL";"Receitas Correntes";"Receita de Serviços";"Serviços Administrativos e Comerciais Gerais";"SERV.DE REGIST.,CERTIF.E FISCALIZ.-MUL.JUR.";"0,00";"0,00";"11391,85";"0,00";"21/02/2020";"2020"
"22000";"Ministério da Agricultura, Pecuária e Abastec";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"135037";"EMBRAPA-SETORIAL";"Receitas Correntes";"Receita de Serviços";"Serviços Administrativos e Comerciais Gerais";"SERV.DE REGIST.,CERTIF.E FISCALIZ.-MUL.JUR.";"0,00";"0,00";"23,88";"0,00";"13/01/2020";"2020"
"22000";"Ministério da Agricultura, Pecuária e Abastec";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"135037";"EMBRAPA-SETORIAL";"Receitas Correntes";"Receita de Serviços";"Serviços Administrativos e Comerciais Gerais";"SERV.DE REGIST.,CERTIF.E FISCALIZ.-MUL.JUR.";"0,00";"0,00";"2661,04";"0,00";"15/07/2020";"2020"
"22000";"Ministério da Agricultura, Pecuária e Abastec";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"135037";"EMBRAPA-SETORIAL";"Receitas Correntes";"Receita de Serviços";"Serviços Administrativos e Comerciais Gerais";"SERV.DE REGIST.,CERTIF.E FISCALIZ.-MUL.JUR.";"0,00";"0,00";"657,71";"0,00";"20/02/2020";"2020"
"22000";"Ministério da Agricultura, Pecuária e Abastec";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"135037";"EMBRAPA-SETORIAL";"Receitas Correntes";"Receita de Serviços";"Serviços Administrativos e Comerciais Gerais";"SERV.DE REGIST.,CERTIF.E FISCALIZ.-MUL.JUR.";"0,00";"0,00";"1378,16";"0,00";"27/07/2020";"2020"
"22000";"Ministério da Agricultura, Pecuária e Abastec";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"135037";"EMBRAPA-SETORIAL";"Receitas Correntes";"Receita de Serviços";"Serviços Administrativos e Comerciais Gerais";"SERV.DE REGIST.,CERTIF.E FISCALIZ.-MUL.JUR.";"0,00";"0,00";"90,96";"0,00";"02/06/2020";"2020"
"22000";"Ministério da Agricultura, Pecuária e Abastec";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"135037";"EMBRAPA-SETORIAL";"Receitas Correntes";"Receita de Serviços";"Serviços Administrativos e Comerciais Gerais";"SERV.DE REGIST.,CERTIF.E FISCALIZ.-MUL.JUR.";"0,00";"0,00";"603,53";"0,00";"26/06/2020";"2020"
"22000";"Ministério da Agricultura, Pecuária e Abastec";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"135037";"EMBRAPA-SETORIAL";"Receitas Correntes";"Receita de Serviços";"Serviços Administrativos e Comerciais Gerais";"SERV.DE REGIST.,CERTIF.E FISCALIZ.-MUL.JUR.";"0,00";"0,00";"35183,05";"0,00";"24/03/2020";"2020"
"22000";"Ministério da Agricultura, Pecuária e Abastec";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"135037";"EMBRAPA-SETORIAL";"Receitas Correntes";"Receita de Serviços";"Serviços Administrativos e Comerciais Gerais";"SERV.DE REGIST.,CERTIF.E FISCALIZ.-MUL.JUR.";"0,00";"0,00";"5638,53";"0,00";"21/07/2020";"2020"
"22000";"Ministério da Agricultura, Pecuária e Abastec";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"135037";"EMBRAPA-SETORIAL";"Receitas Correntes";"Receita de Serviços";"Serviços Administrativos e Comerciais Gerais";"SERV.DE REGIST.,CERTIF.E FISCALIZ.-MUL.JUR.";"0,00";"0,00";"4266,54";"0,00";"13/07/2020";"2020"
"22000";"Ministério da Agricultura, Pecuária e Abastec";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"135037";"EMBRAPA-SETORIAL";"Receitas Correntes";"Receita de Serviços";"Serviços Administrativos e Comerciais Gerais";"SERV.DE REGIST.,CERTIF.E FISCALIZ.-MUL.JUR.";"0,00";"0,00";"114,52";"0,00";"20/07/2020";"2020"
"22000";"Ministério da Agricultura, Pecuária e Abastec";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"135037";"EMBRAPA-SETORIAL";"Receitas Correntes";"Receita de Serviços";"Serviços Administrativos e Comerciais Gerais";"SERV.DE REGIST.,CERTIF.E FISCALIZ.-MUL.JUR.";"0,00";"0,00";"5835,07";"0,00";"01/09/2020";"2020"
"22000";"Ministério da Agricultura, Pecuária e Abastec";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"135037";"EMBRAPA-SETORIAL";"Receitas Correntes";"Receita de Serviços";"Serviços Administrativos e Comerciais Gerais";"SERV.DE REGIST.,CERTIF.E FISCALIZ.-MUL.JUR.";"0,00";"0,00";"7895,25";"0,00";"31/08/2020";"2020"
"22000";"Ministério da Agricultura, Pecuária e Abastec";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"135037";"EMBRAPA-SETORIAL";"Receitas Correntes";"Receita de Serviços";"Serviços Administrativos e Comerciais Gerais";"SERV.DE REGIST.,CERTIF.E FISCALIZ.-MUL.JUR.";"0,00";"0,00";"1589,18";"0,00";"30/04/2020";"2020"
"22000";"Ministério da Agricultura, Pecuária e Abastec";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"135037";"EMBRAPA-SETORIAL";"Receitas Correntes";"Receita de Serviços";"Serviços Administrativos e Comerciais Gerais";"SERV.DE REGIST.,CERTIF.E FISCALIZ.-MUL.JUR.";"0,00";"0,00";"4206,45";"0,00";"29/06/2020";"2020"
"22000";"Ministério da Agricultura, Pecuária e Abastec";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"135037";"EMBRAPA-SETORIAL";"Receitas Correntes";"Receita de Serviços";"Serviços Administrativos e Comerciais Gerais";"SERV.DE REGIST.,CERTIF.E FISCALIZ.-MUL.JUR.";"0,00";"0,00";"3734,37";"0,00";"15/05/2020";"2020"
